u,v,key,length,tree_nearest_dist,park_tree_nearest_dist,tree_weight,park_tree_weight
436761387,2135060914,0,480.7488075774327,9.565065435711801,371.9918579604673,240.37440378871634,480.7488075774327
436761387,3832952922,0,24.560651955081795,7.9845455731697985,377.68653528164975,12.280325977540897,24.560651955081795
436761387,1936511633,0,121.44896002072896,7.975429169124736,224.66195795694856,60.72448001036448,121.44896002072896
436776271,436776273,0,113.43716926549374,8.19120939169809,1662.2508662346515,56.71858463274687,113.43716926549374
436776271,3369302134,0,48.44738795127136,16.260393937513875,1704.6267923390933,38.75791036101709,48.44738795127136
436776271,436882725,0,54.568335020879026,4.050950779291468,1704.6267923390933,27.284167510439513,54.568335020879026
436776271,3365345946,0,31.478513269544493,6.559876639922799,1667.7576050046252,15.739256634772246,31.478513269544493
436776273,3369302109,0,32.92919203932643,7.439573688752813,1652.7985185053783,16.464596019663215,32.92919203932643
436776273,436776271,0,113.43716926549374,8.191209391698086,1662.2508662346515,56.71858463274687,113.43716926549374
436776273,3365345957,0,41.848874443890736,12.46633047581877,1615.9192737130793,33.47909955511259,41.848874443890736
436776273,3369302115,0,48.632866360769945,14.078976141369907,1662.2508662346515,38.90629308861596,48.632866360769945
436776274,3369129930,0,18.471631629776297,8.837874552704514,1642.9291510323828,9.235815814888149,18.471631629776297
436776274,3369302109,0,32.01204502117539,7.791155538279124,1646.0930006046108,16.006022510587695,32.01204502117539
436776274,3365345930,0,65.40374126242378,0.27138063892958086,1602.7365949994532,32.70187063121189,65.40374126242378
436776274,3369302112,0,95.19056806581673,4.146087939653614,1646.0930006046108,47.59528403290837,95.19056806581673
436818221,7617559799,0,16.94064581607717,12.128385549528863,302.9290917554625,13.552516652861735,16.94064581607717
436818221,7617559796,0,8.321614127091909,21.522734988045944,306.92444597862345,6.657291301673528,8.321614127091909
436818221,3830519512,0,60.084131750157134,12.03374851628684,232.50122656222376,48.06730540012571,60.084131750157134
436818221,490631657,0,85.22012356246061,9.448689954201372,306.92444597862345,42.61006178123031,85.22012356246061
436818224,7617572271,0,16.399926345756032,10.176164957514333,531.9392596536811,13.119941076604826,16.399926345756032
436818224,7617572274,0,13.069775122079232,20.202858942345056,533.8056849293687,10.455820097663386,13.069775122079232
436818224,7617572242,0,15.186698863961238,20.202858942345056,533.8056849293687,12.149359091168991,15.186698863961238
436818224,490631657,0,96.41907301063027,9.644152810213605,413.03653362869505,48.209536505315135,96.41907301063027
436818226,5321180876,0,14.148410254771933,16.07963114621121,610.6578371576518,11.318728203817548,14.148410254771933
436818226,12234274177,0,3.6210963695151754,28.79632588523207,610.6578371576518,2.8968770956121404,3.6210963695151754
436818226,5321180880,0,18.14534714758003,17.91461232905626,610.6578371576518,14.516277718064025,18.14534714758003
436818226,5321180877,0,10.132189707181222,26.371907933769364,597.938164681035,8.105751765744978,10.132189707181222
436818245,7617572136,0,19.055053282227124,10.377348520531127,415.03107071042484,15.2440426257817,19.055053282227124
436818245,7617572130,0,22.009230208003853,17.785013156146217,416.65835301162195,17.607384166403083,22.009230208003853
436818245,7617572133,0,31.61745810642843,8.869512918418316,416.65835301162195,15.808729053214215,31.61745810642843
436818245,7617572127,0,16.620217158666414,14.014588552153286,397.8647903158309,13.296173726933132,16.620217158666414
436818258,7617572105,0,20.94319252352727,14.40950880599291,446.7680830255861,16.754554018821818,20.94319252352727
436818258,7617490477,0,22.71832553753868,8.731305550258863,455.4592814504147,11.35916276876934,22.71832553753868
436818258,436818260,0,65.53161008097175,14.777284005367513,455.4592814504147,52.4252880647774,65.53161008097175
436818260,7617490480,0,15.945308788639988,24.592338471459602,474.49997926434094,12.756247030911991,15.945308788639988
436818260,7617490476,0,18.048880725524167,24.77584299837555,494.52006898224835,14.439104580419334,18.048880725524167
436818260,3828715899,0,105.76298089835396,17.693907603151693,494.52006898224835,84.61038471868318,105.76298089835396
436818260,436818258,0,65.53161008097175,14.777284005367513,455.4592814504147,52.4252880647774,65.53161008097175
436833485,12435755993,0,15.980671578802344,7.646772080174806,371.84669215085495,7.990335789401172,15.980671578802344
436833512,436833513,0,53.60662481287319,8.561672734491216,686.5861633822853,26.803312406436596,53.60662481287319
436833512,11813171096,0,134.2104098822258,16.189610594304412,642.4807059450454,107.36832790578065,134.2104098822258
436833512,11813154283,0,59.47031827668219,16.189610594304412,637.2633345398978,47.576254621345754,59.47031827668219
436833513,3830519940,0,116.56303546916902,12.732547741964975,719.7474675756829,93.25042837533522,116.56303546916902
436833513,436833512,0,53.60662481287319,8.561672734491216,686.5861633822853,26.803312406436596,53.60662481287319
436833513,3830520000,0,85.3256836786259,8.92649044954057,623.4213280508939,42.66284183931295,85.3256836786259
436833513,436833515,0,68.98863348325426,7.56965379729413,719.7474675756829,34.49431674162713,68.98863348325426
436833515,5321180871,0,17.09596571310913,17.86042447806889,760.0469028810143,13.676772570487305,17.09596571310913
436833515,5321180868,0,15.869180895758342,12.803920264624,779.202872917504,12.695344716606675,15.869180895758342
436833515,5321180869,0,6.218350765827155,32.14348167141738,779.202872917504,6.218350765827155,6.218350765827155
436833515,436833513,0,68.98863348325426,7.569653797294133,719.7474675756829,34.49431674162713,68.98863348325426
436856610,13016709584,0,12.744251302820908,11.99148588333398,1618.5815769896255,10.195401042256726,12.744251302820908
436856610,13016709304,0,44.70339245586723,8.483261178004764,1605.4241078566124,22.351696227933616,44.70339245586723
436856610,13016709349,0,33.53136727538866,11.870768163665195,1578.4006270037326,26.82509382031093,33.53136727538866
436856612,13016709304,0,8.898301211935824,8.556391672347962,1616.38541159098,4.449150605967912,8.898301211935824
436856612,13016709335,0,45.06014408624493,7.658556732325709,1571.0069622666958,22.530072043122466,45.06014408624493
436860043,9776882919,0,16.828143184939655,15.814948830870659,209.6042042952603,13.462514547951725,16.828143184939655
436860043,12234274316,0,26.549576172898494,11.903021227970509,217.91786423275127,21.239660938318796,26.549576172898494
436860043,8437816493,0,16.751166473782767,23.373237566589246,208.2180492842129,13.400933179026215,16.751166473782767
436860045,9776882941,0,4.581708385329446,3.773123681625062,183.18451460920357,2.290854192664723,4.581708385329446
436860045,9776882957,0,7.445834307391535,6.079640464754415,173.8083988085653,3.7229171536957675,7.445834307391535
436860045,9776882949,0,45.10615912222737,5.3545352276242415,183.18451460920357,22.553079561113684,45.10615912222737
436860045,9776807361,0,42.01670875469557,5.983758039068137,183.18451460920357,21.008354377347786,42.01670875469557
436860056,9776883153,0,11.410977771285122,18.932718936835137,349.50830913849273,9.128782217028098,11.410977771285122
436860056,9796818249,0,13.506654556882099,5.88631417425097,335.71676135073744,6.753327278441049,13.506654556882099
436860056,9848667628,0,12.438675436860814,20.96506482531992,352.771812161016,9.950940349488652,12.438675436860814
436860056,9848667626,0,15.242131742897408,17.383364806523144,352.771812161016,12.193705394317927,15.242131742897408
436860494,7579130719,0,7.139337481792599,9.79227744721383,407.2025261680777,3.5696687408962995,7.139337481792599
436860494,3828715867,0,11.249889329240787,8.643211810469644,407.2025261680777,5.6249446646203936,11.249889329240787
436860494,7579130720,0,4.92765503172993,9.79227744721383,402.55068099698457,2.463827515864965,4.92765503172993
436860746,3829107226,0,13.509336190652016,12.758980145943248,308.6721392803008,10.807468952521614,13.509336190652016
436860746,436871811,0,109.1974777298582,8.505821472181196,201.70257684770309,54.5987388649291,109.1974777298582
436860746,3829007963,0,64.12937278254613,7.36863500070013,308.6721392803008,32.064686391273064,64.12937278254613
436860746,3829007962,0,27.80157750115098,18.47156576443768,298.5553404434144,22.241262000920784,27.80157750115098
436860758,3829007995,0,78.94128038885302,8.51510933237985,832.8790067804304,39.47064019442651,78.94128038885302
436860758,3830520301,0,52.34562882017468,9.571490652532045,774.6460346371103,26.17281441008734,52.34562882017468
436860758,3829083171,0,42.26294208888329,7.462597992822963,805.7381929525304,21.131471044441646,42.26294208888329
436860758,3829007972,0,59.79359271172037,7.469418530341906,832.8790067804304,29.896796355860186,59.79359271172037
436860768,10017702166,0,64.91057071297963,8.324454943703852,598.3370202495025,32.45528535648982,64.91057071297963
436860768,10017702038,0,13.237505393889814,8.388471356773929,674.5131174857552,6.618752696944907,13.237505393889814
436860768,10017702072,0,43.794826760133326,9.591252344543044,647.504573168175,21.897413380066663,43.794826760133326
436860769,436860770,0,27.05940874338741,8.831750472303247,555.1084864235436,13.529704371693706,27.05940874338741
436860769,10017702166,0,10.422411384751726,9.157882982009001,586.2557176704023,5.211205692375863,10.422411384751726
436860769,12392878466,0,8.482560578346838,9.157951212411371,579.751185151771,4.241280289173419,8.482560578346838
436860769,12392878467,0,9.299997354447653,9.157951212411371,586.2557176704023,4.649998677223826,9.299997354447653
436860770,436860769,0,27.05940874338741,8.831750472303247,555.1084864235436,13.529704371693706,27.05940874338741
436860770,12392878459,0,13.792294265714222,8.384384069607114,545.495009270528,6.896147132857111,13.792294265714222
436860770,9776807624,0,13.657793329313137,8.928725466377756,537.9551802461183,6.828896664656568,13.657793329313137
436866826,8556013407,0,10.615213506856989,23.455806372565103,961.5660123586844,8.492170805485591,10.615213506856989
436866826,3828716089,0,14.934485910371547,11.174764915097054,961.5660123586844,11.947588728297239,14.934485910371547
436866826,3828716090,0,8.044733830939718,27.71719457810963,956.5642647488963,6.435787064751775,8.044733830939718
436866826,3828715951,0,99.58188312655612,27.07308383629139,839.2991109017655,79.6655065012449,99.58188312655612
436867949,3831106928,0,28.03325802396151,9.971397510689577,1367.7356074986772,14.016629011980754,28.03325802396151
436867949,3831106927,0,27.776404181439517,9.807546395808458,1379.6370969782536,13.888202090719759,27.776404181439517
436867949,3831106890,0,50.58387099708484,0.31384757170279776,1320.2857851584326,25.29193549854242,50.58387099708484
436867949,4159804916,0,31.184978858903477,10.497980484465435,1379.6370969782536,24.947983087122783,31.184978858903477
436867953,3830770901,0,16.174269337984025,10.144760300405324,1295.8786643354576,12.939415470387221,16.174269337984025
436867953,3831106932,0,17.75998201997997,10.327422100119293,1298.0186779772685,14.207985615983976,17.75998201997997
436867953,13018541255,0,8.54435516902769,10.571734327045608,1288.2238825703369,6.835484135222153,8.54435516902769
436867953,3830770923,0,48.506427583677734,6.137656850428666,1298.0186779772685,24.253213791838867,48.506427583677734
436867954,13016709357,0,8.511850826935317,10.185676561294326,1292.3229678975924,6.809480661548254,8.511850826935317
436867954,3830770902,0,15.443079602132642,10.046403946354987,1292.7870990884148,12.354463681706115,15.443079602132642
436867954,13018541257,0,6.885703763752791,6.661323352763579,1284.09316816508,3.4428518818763956,6.885703763752791
436868066,3375132824,0,45.68642046583224,11.591164610647912,1434.8551960842237,36.54913637266579,45.68642046583224
436868085,11037629766,0,15.570482148729416,18.56531694804128,875.1563364622293,12.456385718983533,15.570482148729416
436868085,12393112763,0,12.162502854508805,18.14190130249128,894.8298384940584,9.730002283607044,12.162502854508805
436868085,11037629775,0,12.471514856228461,15.167140541196442,894.8298384940584,9.97721188498277,12.471514856228461
436868085,8964666776,0,13.313372334093414,22.9152299315331,894.8298384940584,10.650697867274731,13.313372334093414
436868085,8964666776,1,26.12787990296625,19.753397886841764,894.8298384940584,20.902303922373,26.12787990296625
436868085,11037629738,0,18.92142379510028,6.28268294903968,876.1325391623408,9.46071189755014,18.92142379510028
436868085,11037629715,0,19.216369432333874,10.271292916506752,874.4917048604925,15.3730955458671,19.216369432333874
436868085,11037629770,0,16.2158044854333,18.80528518679982,894.8298384940584,12.97264358834664,16.2158044854333
436868096,3831106439,0,88.87080275196766,7.339399775736003,933.0712589677422,44.43540137598383,88.87080275196766
436868096,436868099,0,35.864914749693035,15.957493131358618,978.5070272302922,28.69193179975443,35.864914749693035
436868096,3831106395,0,163.31761175411467,23.02970286936593,862.3809744793341,130.65408940329175,163.31761175411467
436868099,436868096,0,35.86491474969303,15.957493131358618,978.5070272302922,28.691931799754425,35.86491474969303
436868099,4159829049,0,47.670063064429165,6.529719770894446,1003.5547136355842,23.835031532214582,47.670063064429165
436868099,12866017146,0,117.77411976137788,12.860880796778277,1003.5547136355842,94.2192958091023,117.77411976137788
436868111,414688095,0,25.432518941239607,6.87222227057889,1397.189293793875,12.716259470619804,25.432518941239607
436868111,3830873556,0,88.57545106007713,11.352042751428144,1397.189293793875,70.8603608480617,88.57545106007713
436868111,3831106893,0,22.7067840766602,10.756105919017529,1371.057523383479,18.16542726132816,22.7067840766602
436868248,3831106098,0,18.353425840818854,10.894704292012621,439.34372100261027,14.682740672655084,18.353425840818854
436868248,3831106141,0,34.889896704471624,10.983987402035018,462.37575954835967,27.911917363577302,34.889896704471624
436868248,9776883138,0,22.887710438801463,10.983999995079152,462.37575954835967,18.31016835104117,22.887710438801463
436868263,9776883088,0,13.510466506269045,13.017202265123904,944.1469435472433,10.808373205015236,13.510466506269045
436868263,3831123390,0,20.82247905271616,15.135208185718048,918.8373271166829,16.65798324217293,20.82247905271616
436868263,9776883083,0,124.48076583383764,9.716779233360322,944.1469435472433,62.24038291691882,124.48076583383764
436868267,3831123437,0,126.91635019556979,10.386618186118048,1138.332533528145,101.53308015645584,126.91635019556979
436868267,4627971243,0,23.49075915453138,17.07728275128603,1108.7508710649079,18.792607323625102,23.49075915453138
436870773,3832415930,0,73.0736579749087,7.024230294540883,195.40632927641286,36.53682898745435,73.0736579749087
436870860,12389365986,0,14.06844520572591,13.660110193863652,208.85332222828683,11.254756164580728,14.06844520572591
436870860,12389366005,0,16.63185045013155,9.936577708301359,213.58512264743945,8.315925225065776,16.63185045013155
436870860,12389366241,0,14.966000794922389,14.346196642149941,197.34400094197403,11.972800635937912,14.966000794922389
436870860,12389366324,0,16.502191882882208,10.179635964869465,213.58512264743945,13.201753506305767,16.502191882882208
436871380,3817459572,0,19.086051038130204,12.375078495383041,205.19206562723915,15.268840830504164,19.086051038130204
436871380,7579130795,0,27.444349448759212,13.172424292251224,222.33558004077355,21.955479559007372,27.444349448759212
436871380,7579130799,0,26.177142340976882,5.43623822422937,222.33558004077355,13.088571170488441,26.177142340976882
436871385,3828715659,0,19.229315618871606,10.540056992663123,301.56984583765257,15.383452495097286,19.229315618871606
436871385,436871817,0,18.331296209814855,11.383302997037994,282.59242074254274,14.665036967851885,18.331296209814855
436871385,7625662422,0,11.699531044522082,6.524836192643972,301.56984583765257,5.849765522261041,11.699531044522082
436871390,3829015301,0,60.155119119244155,5.161287035751033,599.8941946213284,30.077559559622078,60.155119119244155
436871390,11612969449,0,31.012621755665673,15.644619969606573,616.2816925303582,24.81009740453254,31.012621755665673
436871390,11612969180,0,14.37616281527959,10.02874333264198,598.8499405508236,11.500930252223673,14.37616281527959
436871390,3828715724,0,70.09697578292437,18.931661597840534,615.5773344466271,56.077580626339504,70.09697578292437
436871394,3829085067,0,155.04260983545055,9.012956671132784,921.0115096265672,77.52130491772527,155.04260983545055
436871394,3828715671,0,23.64108801733719,13.998679193756509,891.7760743090724,18.91287041386975,23.64108801733719
436871394,436881875,0,63.0735200463013,8.370146942343426,921.0115096265672,31.53676002315065,63.0735200463013
436871394,4172491891,0,61.56938121933446,13.243972166250078,921.0115096265672,49.255504975467574,61.56938121933446
436871811,3829007997,0,7.80924948214518,8.571818121595006,195.61339343476428,3.90462474107259,7.80924948214518
436871811,436860746,0,109.1974777298582,8.505821472181198,201.70257684770309,54.5987388649291,109.1974777298582
436871811,3829007998,0,38.4055339830102,9.243795181756962,166.79025201657717,19.2027669915051,38.4055339830102
436871814,7625662425,0,61.07081795570279,7.656118400686509,217.82067063369317,30.535408977851397,61.07081795570279
436871814,3829008050,0,121.23749722532996,7.175062643066915,158.14133139597502,60.61874861266498,121.23749722532996
436871814,3829015295,0,28.170303276281206,8.104751259016444,196.20636707103924,14.085151638140603,28.170303276281206
436871814,3829015274,0,87.40911783912499,4.826653482492083,217.82067063369317,43.704558919562494,87.40911783912499
436871817,7625662425,0,11.759306346341742,12.731331143259123,271.4641520250963,9.407445077073394,11.759306346341742
436871817,436871385,0,18.331296209814855,11.383302997037994,282.59242074254274,14.665036967851885,18.331296209814855
436871817,3829015310,0,16.935865442013508,11.763098680261507,265.84222163378047,13.548692353610807,16.935865442013508
436872021,4456895066,0,20.52742177954011,22.935035330459502,835.274754580556,16.421937423632087,20.52742177954011
436872021,5404768239,0,76.69748977629604,16.791067531226222,740.4989715653709,61.35799182103683,76.69748977629604
436875635,5226829463,0,94.38053496043676,5.593279841570853,520.7666655694436,47.19026748021838,94.38053496043676
436875635,8508478950,0,39.53889467542899,4.021405252128975,617.1066669506912,19.769447337714496,39.53889467542899
436875635,796035374,0,120.24536900680147,4.841107031241917,632.3956345398154,60.122684503400734,120.24536900680147
436881849,3829083162,0,35.812879437550706,11.935596642011651,559.1556332257109,28.650303550040565,35.812879437550706
436881849,1939144058,0,62.85804163853901,18.313419785470977,484.2963266965223,50.28643331083121,62.85804163853901
436881849,1939144055,0,41.323254289893704,16.933908947726497,540.2377183575742,33.05860343191497,41.323254289893704
436881851,3830520301,0,85.94981017157791,9.976445758195675,684.9959433110658,42.974905085788954,85.94981017157791
436881851,3829083162,0,95.3631754796887,13.029544995904901,590.7916864089062,76.29054038375097,95.3631754796887
436881851,3830520209,0,59.49507854440791,14.121925130373278,684.9959433110658,47.59606283552633,59.49507854440791
436881875,3830680126,0,62.64024823097468,8.348491086818346,930.4129304598165,31.32012411548734,62.64024823097468
436881875,436881877,0,73.91582414490917,8.453217197977999,930.4129304598165,36.95791207245458,73.91582414490917
436881875,436871394,0,63.0735200463013,8.370146942343428,921.0115096265672,31.53676002315065,63.0735200463013
436881877,8555998805,0,19.69349157051595,12.140709200709004,953.001217683782,15.75479325641276,19.69349157051595
436881877,436881875,0,73.91582414490917,8.453217197977999,930.4129304598165,36.95791207245458,73.91582414490917
436881877,3830680173,0,66.46517553401877,18.632656400128628,953.001217683782,53.17214042721502,66.46517553401877
436881885,11247717525,0,21.566478835940327,8.803838932666551,1071.8999339256584,10.783239417970163,21.566478835940327
436881885,3828715944,0,38.98204526706014,6.636674127638188,1045.1079572590131,19.49102263353007,38.98204526706014
436881885,436881887,0,68.00058588723579,10.065113380497532,1086.4694771798117,54.40046870978863,68.00058588723579
436881887,8555998753,0,35.192252728121275,12.231671488129315,1146.4425213300499,28.15380218249702,35.192252728121275
436881887,3828715949,0,157.13047500176256,6.500665649378198,975.8986054393082,78.56523750088128,157.13047500176256
436881887,436881885,0,68.00058588723579,10.065113380497532,1086.4694771798117,54.40046870978863,68.00058588723579
436881887,6272903449,0,59.776333501898456,4.213627317416367,1146.4425213300499,29.888166750949228,59.776333501898456
436881887,8555998732,0,55.85875693446647,4.922743678675169,1146.4425213300499,27.929378467233235,55.85875693446647
436881889,8555998756,0,20.10231211340088,15.805005687753594,1194.2367911004767,16.081849690720706,20.10231211340088
436881889,8555998761,0,19.59762153969131,12.989193984759547,1174.3269282807707,15.67809723175305,19.59762153969131
436881889,8555998753,0,13.805622715935076,15.915029075066268,1180.4010155036763,11.044498172748062,13.805622715935076
436881889,8556013409,0,12.340817606264475,5.847249436695548,1194.2367911004767,6.170408803132237,12.340817606264475
436882717,3830680309,0,60.97938491132928,6.407289743038931,1414.2404838732937,30.48969245566464,60.97938491132928
436882717,3830680334,0,19.309800454016766,6.276691241980035,1477.7567672971752,9.654900227008383,19.309800454016766
436882717,3375132844,0,96.1599505079877,3.7150725270439433,1376.9028133086713,48.07997525399385,96.1599505079877
436882717,3375132842,0,21.821623325667677,7.320547349950484,1477.7567672971752,10.910811662833838,21.821623325667677
436882721,3830680384,0,35.23735906397195,7.200623017280482,1613.3060830738018,17.618679531985975,35.23735906397195
436882721,4988149583,0,20.467316228011295,6.459973093427171,1620.7311203825893,10.233658114005648,20.467316228011295
436882721,3365345946,0,27.06190419502701,3.9299233502542923,1638.90492081209,13.530952097513506,27.06190419502701
436882721,3375132843,0,56.101365398626626,6.852231599294425,1638.90492081209,28.050682699313313,56.101365398626626
436882725,3830680373,0,17.396098997021483,9.793975533663248,1759.7139425120208,8.698049498510741,17.396098997021483
436882725,436776271,0,54.568335020879026,4.050950779291466,1704.6267923390933,27.284167510439513,54.568335020879026
436882725,3830680356,0,65.59724133270953,6.088902304333132,1694.999591425145,32.798620666354765,65.59724133270953
436882727,3369547803,0,91.03989103712495,3.692889033948012,1764.8693868259002,45.51994551856247,91.03989103712495
436882727,3830680379,0,111.9307567609032,0.8906670096749895,1734.2085572396647,55.9653783804516,111.9307567609032
436882727,1157443401,0,41.45689123079967,3.692889033948012,1765.380472532449,20.728445615399835,41.45689123079967
436882727,3830680365,0,31.871687208768037,3.053459319923417,1726.6451358671143,15.935843604384019,31.871687208768037
436882731,8555998756,0,26.27787651181533,8.913707979717433,1217.2393783043674,13.138938255907664,26.27787651181533
436882731,8496353137,0,58.48390339375059,5.002674741916533,1247.1666385787908,29.241951696875294,58.48390339375059
436882731,8555998732,0,25.378534093191746,6.211783805322141,1215.1674412324228,12.689267046595873,25.378534093191746
436882733,6272903449,0,17.74066354037796,7.669512151082573,1133.4786066651984,8.87033177018898,17.74066354037796
436882733,3828716094,0,11.046451247651543,14.57887282994942,1122.9707498404568,8.837160998121234,11.046451247651543
436882733,8556013408,0,10.088199427044824,11.570743469180107,1133.4786066651984,8.070559541635859,10.088199427044824
436883188,436883189,0,13.31310540077029,44.42099322367438,736.496707393501,13.31310540077029,13.31310540077029
436883188,3831105879,0,75.18918398053927,60.99300787520594,642.977078872503,75.18918398053927,75.18918398053927
436883188,3831105392,0,268.69466724117154,60.99300787520594,401.09225621323316,268.69466724117154,268.69466724117154
436883188,10298618049,0,33.86840269775324,60.99300787520594,696.9726191864837,33.86840269775324,33.86840269775324
436883189,436883188,0,13.31310540077029,44.42099322367438,736.496707393501,13.31310540077029,13.31310540077029
436883189,3831105925,0,20.540645213025986,20.027800619014197,753.2261086683336,16.43251617042079,20.540645213025986
436883189,11037629725,0,9.936323978434066,44.42099322367438,748.2176780277941,9.936323978434066,9.936323978434066
436883191,11037629764,0,17.430543478805962,9.950932572511967,791.3400092971767,8.715271739402981,17.430543478805962
436883191,3831194685,0,25.921723372225063,12.18157824599918,813.2621524466952,20.737378697780052,25.921723372225063
436883191,11037629721,0,8.58690909368066,11.341446593195109,812.6627801832574,6.869527274944528,8.58690909368066
436883191,11037629744,0,7.055870187986116,16.625925437550126,813.2621524466952,5.644696150388893,7.055870187986116
436883197,12393112764,0,6.772387044153638,9.231997276726315,1121.5212654546863,3.386193522076819,6.772387044153638
436883197,12393112766,0,51.035657455707195,4.568019998044353,1121.9341886482293,25.517828727853598,51.035657455707195
436883197,12393170532,0,61.10244259885377,10.145995520342275,1045.1085772342085,48.881954079083016,61.10244259885377
436883199,12393170532,0,10.52039653453927,81.99657306344217,1032.5018796226518,10.52039653453927,10.52039653453927
436883199,3831193179,0,72.81293254165138,47.07709370389317,1032.5018796226518,72.81293254165138,72.81293254165138
436883199,3831193192,0,63.15664714914546,68.38596080670219,957.0795559794951,63.15664714914546,63.15664714914546
436883201,9776882878,0,5.903007096581294,5.837402735523455,833.6986477716337,2.951503548290647,5.903007096581294
436883201,9848667093,0,81.64865371379007,7.452098007079478,746.3999566425599,40.824326856895034,81.64865371379007
436883201,3831193172,0,29.71881334221663,7.696461253185821,838.9744545209935,14.859406671108315,29.71881334221663
490631657,7617572283,0,14.274957168038142,10.219693563922467,410.8263103218972,11.419965734430514,14.274957168038142
490631657,7617572281,0,6.556934884455035,18.095159859594055,413.03653362869505,5.245547907564028,6.556934884455035
490631657,436818221,0,85.22012356246061,9.448689954201372,306.92444597862345,42.61006178123031,85.22012356246061
